content
Porter
Hes right
Micah
Porter both parties will come together for can exclusive experiencearound the upcoming release,and he will take the lead on some \\e2\\80\\9cmenu innovations\\e2\\80\\9d Additionally," Lil Nas will work with the Taco Bell Foundation to recognize-Click The Link In Bio To Read More! \\f0\\9f\\93\\b8: (@gettyimages)\""",theshaderoom,"[{\\"":\""\\e2\\9d\\a4\\ef\\b8\\8f\""","\""actor\"":\""Matt\""}","{\""\"":\""\\e2\\9d\\a4\\ef\\b8\\8f\""","\""actor\"":\""Matt\""}]"""

Your take is meh
Meh
Meh
@Meh gang
are you @meh gang or meh gang??
That was before i really listened to much music
Yeah I remember when it came out
I have nostalgia for @meh because it was the first song after he disappeared
i just dont like the beat on @meg
I GET IT
Get it??
"I agree but I dont think @meh is bad, its just meh"
Oh
Which one is better
In conclusion meh is fire and @meh is really bad
Just listened to meh and @meh
It was the worst song no cap
Yeah on wlr
Was meh on a album
2 separate songs
Theres @meh and meh
Or was that just meh
No
was it put on wlr
Oh I think its alright
I dont like that song
Wdym
Not @meh
Oh god
He did for @meh tho
Oh he just dropped it
Even up till the album
He never said a date
Oh
And then delayed it like 2 months
Not exact ones
Didnt he give dates for wlr too
And by then it would have been 9 months since WLR
"I mean, he did put a date "
Also its carti so it might come out in 2 years
Might be collab
They posted those on the same day
Possibly
Is that the collab or probably not

 
No
Did you hear the vamp carti and Uzi leak
I really hope it happens
Thats so hype
That album was teased 3 years ago
16 29 \f0\9f\98\88\f0\9f\98\88\f0\9f\98\88\f0\9f\98\88\f0\9f\92\8b\f0\9f\92\8b\f0\9f\92\8b\f0\9f\98\a9\f0\9f\98\a9\f0\9f\98\a9
Yeah I saw it
"Uzi, Carti collab album?"
Porter
Yeah stupid
I didnt get a bigmac
Big Mac
Now Im hungry
84 double quarter pounders

A little bit of breakfast before school
Nice
Light snack

I got mcdonalds
Yes sir
Im sorry what
Sorry
Thats
Oh
Short version This drunk lady came in flashed me her tits shoved me against a wall grind on me and kept calling me hot and wanted to bang me got the cops called on her and Then went to jail
Ur right
You all will not believe that night I had at work
hey guys i made a new topster what do you think


R@M
Hes gaming
Rick is playing Tetris
 ?s=21

Sonic comes out next week
I cant max
19 dollar fortnite card
Pog

now play hollow knight!
Im not ok
I finished persona 4

Song with baby keem
New kendrick friday

Iron man
I am
Im inevitable
I neva freeze
I never chill
ok
any chillers?
Chill
yes
Were gonna game
thats so hype
nice
TRUE
So
Porter ur not in speech
HOOVER IS COMING TO THE SOLON TOURNAMENT THIS YEAR"{\""\"":\""\\e2\\9d\\a4\\ef\\b8\\8f\""","\""actor\"":\""Max Zukerman\""}","{\""\"":\""\\e2\\9d\\a4\\ef\\b8\\8f\""","\""actor\"":\""johnuguccini\""}","{\""\"":\""\\e2\\9d\\a4\\ef\\b8\\8f\""","\""actor\"":\""kosta volas\""}]""",
MAX
Porter
Porter
Maybe this is why he has all his military tanks
WHY
He is officially a sociopath
He really did it
WHAT

BROO
Where
Bro what
God
Oh good
Guys Kanye posted drakes address
Niko
these are really cool hats




I spent 10 hours on this yesterday

Same bro
Max
Good morning I got probably three hours of sleep last night but hey you know thats alright
I feel
Niko "\""actor\"":\""Matt James\""}]"""
Matt
Maybe senior year dude
I give up
I just didnt sleep last night
You
g trill valid???
You
and i was like baby baby baby oh like baby baby baby oh like baby baby baby oh
also john was dying in the background which is hilarious to me
this was the phase where i was both mid-growing my hair out and also had a terrible double chin and braces
this is probably the crustiest ive ever looked


Crying from the pure satisfaction of my last shit

this is me rn when you take the last piss of summer
Till next year fellas
Thats fucking deep
Its enough to make a grown man cry
Just took my last shit of the summer
this is such a chill pic
You
Niko
Niko
a story in two parts


Ill call you even if Im home daddy
Yes
Sure
Do I get this


At the crib playin fortnite with ya grandma
like this? @mathias_auman_03

Matt
Pop the panda

POg?
PO?
Niko

michael scott has gotten an offer from the United States Army but decided pursuing a career in illegal street racing is a better idea
You
yeah he really threw the toast after that one
A lot
Michael was going through ally
michael scott has arrived at the conclusion that our souls are slowly being whittled down to dust by time
You
Porter
michael scott questioning the seam of reality that is time
You
You
Gods Plan
Micah
we arent in australia bro
Niko shared a story
Niko
Egg
You
 ?v=Tig3vNj2s_c
it opens the door to the marketplace of ideas
I think it opens a really big door
Its a large key
IS THAT THE KEY BANK!
Its a really big key
What do you think that key opens

Micah
Micah
I love gods plan
They are playing my favorite drake song at the stadium
Niko
bossman make me do the dougie for my paycheck 

You
cleaned and relaced my stans

Why does that look like Ronald McDonald has a tit
Oh god

Porter
\f0\9f\98\a9
Its my ass in work jeans
Its my ass in jeans
nah its a jean
Is that your ass
Matt

Micah

yeah
Its so cool
Max

his profile is gone :/
did mateo end up deleting

@nsp004

What kinda dog is that?

come on John you know better than that
Lol
Niko
Depression
Sad
Unavailable
Niko

Good afternoon Another day of slowly whittling our souls down to dust




"It is important that we allow ourselves to be cringe, it is essential to our development as humansSIKE BITCH stop being CRINGE DUDE LOL"
Thats what the point of the mask is
Mask
Yeah Thats an l
No youre wack

Nah but fr put me on the aux
Yoo

Wait yo look at mine
Would you guys give me the aux

No one did
I didnt even realize that Auman is in this chat
I wanna see this shit in action
Max
Mac

Oh
it is a rhythm arcade game from japan
What
soundvoltex
What am i looking at



also peep this setup:
shirt arrived!!
IoIoIoIoI
ITS A 6 LOLOLOLOL
Niko
We lost

Niko with cat
Cat

hes wrong guys i actually own atari
He doesnt own it
Keep disagreeing
He tried selling it for 140 million
They dont agree

Epic dog moment
What da dog doin
Porter
we used a 5 minute timer of spongebob doing the worm
Hold on
Thats what going on in Nikos head
We were playing minute to win it
I was dying the whole class
Thats the most intimidating thing Ive ever looked at
Holy fuck
Funnies video ive ever seen
 
We used this in class yesterday
i knew they were in the yakuza
oh my god

Why




Pen15
Penis
Mood fm
Mm food is not mf doom backwards
Wdym
Its doofmm
No it isnt
Just realized that MM FOOD backwards is MF DOOM
But yea Ive been in this for a while I just never respond
Our empire is larger than the human race
Its all matt
We Are Matt
\f0\9f\a4\a4
Oh god
Porter named the group matt
Not yet Im not \f0\9f\98\8f
Im Matt
We are one but many
Matt is in all of us
I am Matt
Maybe we are all matts
We are together yet separate
Change your name to Matt and join our cult of Matts
I am Matt
But also more
There are so many matts
Since a long time Niko
We are one
We are many Matts
Since when
Hes in this
Who is matt
Holy fuck
I am matt
who is matt
Ill show you a drizzy
Drizzy 4 the W
Its arrived
 
new summoning salt video on 16 star
@not_porter
 _wscUcbynk
Matt added It's me! 
Thats what the point of the mask is
I see all
how did u know

wtf
hes a fucking prophet
Im playing mask by dream
On the toilet
aside from that
Messaging to the how groupchat on instagram
take a wild guess
what am i doing rn john
do you
I see all
how are you so good at hide and seek
goddammit john
Found youniko
shhh
I gotta piss
Were playing hide and seek
Max
Nobody has noticed
nobody would notice
What if I was already a part of it
Niko
Niko
matt you could be a member of the yakuza and nobody would notice


Damn I messed up we gotta go bald
yea
Are you at the football game
i thought it bugged out
Video call ended
my bad the wifi is bad
wait did they all go through
Yes
STOP
MAX
Video call started
Video call ended
Video call started
Porter
Video call ended
Video call started
when the  \f0\9f\98\b3
Niko
Niko
And cum
niko your mind is a closed thinking loop of poop and pee
Piss on it
New zepps computer system is overwhelming
Niko
no juan!
Niko

No\c5\93
Sondick
Sonic
Sonidsc
Like
there are certain types of posts that guarantee a heart from niko

Niko

Go
i am not home
Wanna play valorant
today is game day and john is not going what does he think he is doing?? i think this calls for a reformation
Bro said \f0\9f\95\b4
Micah
Ur gonna miss balls
Bruh
Im nkt going
its game day 
wrong
Friesay
what day is it??  @the_coner102

But its gonna drop
Also I think drake was still clearing the feature
Fair
Cuz its a drake feature
Y
Bruh
Hes dropping it seperate
He hasnt released that song yet
Whats the trip at knight song with the drake feature
Porter

Br ty Tht egg
Today I found out that the brown eggs taste exactly the same as the white eggs (egg of chicken) why are they 5x more expensive? I think this has something to do with big egg what agenda are they trying to push on our children?
He in fact does not own Atari
Solja boy went on live and announced he owned Atari
Fuck this

Porter shared a story






gn yall see u tmrw
one of you two in discord
whose idea was it to send the same thing and then delete it
none of them are loading for me
are you guys sending disappearing messages
No

Micah do you have a shirt on


getting featured on a posthumous album must be such an honor


Porter
slugger makes me so happy
this kevin abstract album is gonna be so gooooooooooood
Lift yourself upon your feet


Porter



Thank you
Nice rolls
I also made some

i knew you would compliment yoursel
as soon as you switched accounts
i knew you would do that
Thanks
Good looking pizza rools
Made some piza rolls

Nacho
Porter
you guys are all invited to my grad party in 3 years
Nachos slap hard
I madde nachos

weird
"the power just flicked off everywhere and then turned back on and literally every device turned on computer, ceiling fan, heater, blow dryer, etc"
do it elevating experience
My dentist tells me to every time I see him
you guys gotta try flossing this shit is making me transcend to heaven goddamn it feels so good i cant believe nobody ever told me about this its like a new reality for me
oh
Ok?
Uhhhh
Matt
you cant have had good steak medium rare and not liked it
"Oh yeah I know max, I was just asking niko ab what he meant by the burgers"
nah
Wdym I have had good steak
so well done or medium well is normal for a hamburger
you have to cook hamburgers around 10-15 degrees fahrenheit higher because ground beef has bacteria inside as well as opposed to steak
not your fault
you just havent ever had good steak
niko
Tendies
Mmmm
Cuz ur a picky ass bitch that doesnt eat anything other than pizza chicken tenders and Mac and cheese
Remember how I didnt like them
What about hamburgers
Matt we got hamburgers thats gonna be ab it did 10/15 years
This is not how you live life
Not like this
Let me live my life
Tf is wrong with you
Well done steak is fucking disgusting
A1 sauce
No
You probably eat your steak with ketchup too huh
Yeah probably
THAT IS A SIN
WELL DONE STEAK
I know thats weird
WHAT
I dont like the pink
That looks good I just like my steak well done
"Nice and juicy, u cooking that medium rare right"
Max that actually looks so good

watch this vid looks delicious on cam
Stek
i didnt rest this one that much since were in a bit of a rush



its time



Do it
ok leave me alone i have to flip my steak :(
Matt
"i dont season the steak at all sometimes pepper, but only if i want it and only a little bit the salt isnt meant to make it salty, its used an hour beforehand to suck the juice from the middle of the steak to the outsides, evening the levels in the steak the goal isnt to get some seasoned flavor, its to feel the meat flavor i dont want to feel seasoning, i want to taste the steak"
i am copy pasting something i told my other friend when he asked me about seasoning:
Add some 50 cent salty sauce
Good man good man
Micah
Bro yes
Matt
normally i use rosemary and garlic
If you havent already
we ran out of both
Put some salt on it
If u add some thyme and garlic with that butter it ups that flavor factor a bit more giving it a nice natural taste too
Micah
Matt
i love \f0\9f\85\b1\ef\b8\8faste
Yes
\f0\9f\85\b1\ef\b8\8faste?
I was gonna note the basting too Matt
"Nice, like the basting"
Micah
friend took the pic
2 at once

Would love it
\f0\9f\98\a9\f0\9f\98\a9
Matt
once i meet u i can cook u some steak :)
Max*
How do you do your steak Mac
its so easy once u do it for a while
its just good steak
no
Max are you a chef bro
more prime rib


Yooo

Yeah i dont really care about most the people at my school lol and i dont think I ever see whats going on with my peers on insta which is 100% the way to go for me
90% of people i just didnt care to see what they posted the rest are close friends
"i used to follow 500 people, now only around 100"
my solution was that i only follow people who i want to see
Id definitely be happier without instagram so maybe ill just give it up completely
different situations
"i used to use snap, ig, discord, twitter, tiktok, etc for hours a day"
oh thats fine then imo
Yeah i never use discord tho
actively use *
what socials do u have? discord and ig?

One of who is going to college so we wont see each other so its the only way
I would 100% delete if i didnt have groupchats with really close friends
deleting socials sometimes is a great idea
"it was great but i didnt meet anyone new solid tradeoff imo, less stress and enjoyed summer pretty well"
last summer i deleted all socials for a few months
Niko
Haha no just tired of instagram

is this a character arc?
"no pfp, deleted posts"
What u mean
mateo what did u do
Give it nice whack
no
Slap it max
bed soon
no
Max you gonna be on for tak



flat iron


Looks delicious

Bro that looks so good
Kidding it looks great
Man that shit still alive
first one (prime rib)


if youre looking for good local steak
john this is all from miles market

I have to do it all again
But fuck
It was g easy
Im actually ab to cry

Right
\f0\9f\98\82 80 hour game btw
Not my pc deciding to crash after I play a 3 hour final level and it didnt save
"actually $16 for the prime rib, not $18"
"short rib, $18 for around 17 lbs"
"flatiron, $15 for 13 ish lbs"
Max is rich asf so i wouldnt be surprised
Did you pay $330 for Japanese wagyu
That looks so expensive
Thats marbled like crazy
Yo how much was that beef
it begins



what about birthday party
Porter shared a story"{\""\"":\""\\e2\\9d\\a4\\ef\\b8\\8f\""","\""actor\"":\""Matt James\""}]"""
I need help
My phone just autocorrect forgot to forgor
Its gonna go under
Thats crazy
ONLY FANS IS BANING PORN
Niko
"time is a social construct and life is a sexually transmitted, terminal disease when can we revert to simpler monkey days? i too wonder this question, but alas we remain human and mortal"
